"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","disagree","zipcode","per_care_1","per_care_2","per_care_3","per_care_4","per_care_wknd_1","per_care_wknd_2","per_care_wknd_3","per_care_wknd_4","pc_wknd_time_1","pc_wknd_time_2","pc_wknd_time_3","pc_wknd_time_4","per_care_covid_1","per_care_covid_2","per_care_covid_3","per_care_covid_4","st_act_1","st_act_2","st_act_3","st_act_wknd_1","st_act_wknd_2","st_act_wknd_3","sa_wknd_time_1","sa_wknd_time_2","sa_wknd_time_3","st_act_covid_1","st_act_covid_2","st_act_covid_3","own_device","dev_act_1","dev_act_7","dev_act_3","dev_act_6","dev_act_wknd_1","dev_act_wknd_2","dev_act_wknd_3","dev_act_wknd_4","da_wknd_time_1","da_wknd_time_2","da_wknd_time_3","da_wknd_time_6","dev_act_covid_1","dev_act_covid_2","dev_act_covid_3","dev_act_covid_4","dev_act_covid_5","dev_act_covid_6","dev_act_covid_7","other_act_1","other_act_2","other_act_3","other_act_4","other_act_wknd_1","other_act_wknd_2","other_act_wknd_3","other_act_wknd_4","oa_wknd_time_1","oa_wknd_time_2","oa_wknd_time_3","oa_wknd_time_4","other_act_covid_1","other_act_covid_2","other_act_covid_3","other_act_covid_4","pre_electric","post_electric","pre_gas","post_gas","num_vehicles","pre_trans","post_trans","health","mental_health_anxious","mental_health_worry","mental_health_interest","mental_health_down","physical_health","mental_health","pre_phy_health","pre_mental_health","days_poor_health","impairment","impairment_hsh","num_hsh_impair","major_impairment","other_major_imp","impairment_hsh_1","other_impairment_hsh","days_impairment_1","weeks_impairment_4","months_impairment_1","years_impairment_1","med_device_1","med_device_2","med_device_3","med_device_4","med_device_5","med_device_6","med_device_7","med_device_8","med_device_9","med_device_10","med_device_11","other_med_device","emp_status","emp_status_partner","work_home","work_home_partner","frontline","frontline_partner","hrs_work_3","hrs_work_4","hrs_work_partner_3","hrs_work_partner_4","min_commute_3","hrs_commute_3","min_commute_partner_3","hrs_commute_partnet_3","rsn_nowork","rsn_nowork_partner","eip_1","eip_2","eip_3","eip_4","eip_5","eip_6","eip_7","other_eip","year","gender","gender_7_TEXT","hispanic","race","education","marital","depen","num_hsh","num_children","num_retired","num_rooms","num_bedrooms","sq_ft","hardships_1","hardships_2","hardships_3","hardships_4","hardships_5","hardships_6","welfare_1","welfare_2","welfare_3","welfare_4","welfare_5","welfare_6","welfare_7","email","email_confirm","rewrite_email","duration","yrbr","age","zip","hisp","race2","race_eth","marital_st","educ","ageg","anxious","worry","interest","down","pre_c19_ph","pre_c19_mh","front","work_hrs","hsh_size","hsh_child","hsh_retire","rep_email"
"2021-02-23 08:58:18","2021-02-23 10:26:50","0","70.121.148.122","100","5311","1","2021-02-23 10:26:50","R_3lb11NAERO7Hwo9",NA,NA,NA,NA,"29.52099609375","-98.36199951171875","anonymous","EN","1",NA,"2","7.6","4","5.9","2","5","4","4","4","5.7",NA,NA,NA,"1","2","3","2","8","0","0","3","3","3",NA,NA,NA,"1","2","1","3","3.9","3.9","1.6","10.1","3","3","3","3",NA,NA,NA,NA,"2","3","2","3","2","1","5","1.4","3.8","2.5","3.2","3","2","3","3","3.7","2.8","4.8","4.8","2","1","2","1","30","10","6","2","2","700","200","Excellent","1","2","1","1","5","3","3","3","0","2","2","0",NA,NA,NA,NA,"2","1","2","2","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","4","2","1","1","15","30","14","19","30","0","40","0",NA,NA,"1","0","0","0","0","0","0",NA,"20","Male","-99","2","4","3","2","1","4","0","0","3","2","5","1","0","0","0","0","0","0","0","0","1","0","0","0","BenjaminBeckergxd@yahoo.com","1",NA,88.5,1980,41,"Jefferson Heights","Hispanic","AIAN","Hispanic","In a union","High School","40-49","Not at all","Several days","Not at all","Not at all","Better","Better","Yes",15,4,0,0,"first_entry"
"2021-02-23 10:18:21","2021-02-23 10:28:27","0","73.19.7.234","100","606","1","2021-02-23 10:28:28","R_25XT3MWHYFpENSP",NA,NA,NA,NA,"47.3863983154296875","-122.18740081787109375","anonymous","EN","1",NA,"2","10","2.3","1.9","2.3","4","4","4","4",NA,NA,NA,NA,"3","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","1.7","2.1","-99","1","3","3",NA,"3",NA,NA,NA,NA,"4","4","5","5","5","5","5","-99","1.3","0.9","-99",NA,"3","3",NA,NA,NA,NA,NA,"5","5","5","5","300","400","500","100","1","200","100","Very good","1","1","1","1","0","0","2","2","0","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","4","2","2","2","40","-99","33","-99","33","-99","25","-99",NA,NA,"0","0","0","0","1","0","0",NA,"14","Female","-99","3","1","3","2","1","5","1","1","5","3","8","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","rhodazxi68@gmail.com","1",NA,10.1,1986,35,"Jefferson Heights","Don't know","White","NH-White","In a union","High School","30-39","Not at all","Not at all","Not at all","Not at all","Same","Same","No",40,5,1,1,"first_entry"
"2021-02-23 10:04:28","2021-02-23 10:32:45","0","76.103.148.76","100","1697","1","2021-02-23 10:32:45","R_1dzCNp9pYaBPZy7",NA,NA,NA,NA,"37.8567047119140625","-122.0218048095703125","anonymous","EN","1",NA,"1","8.7","0.9","1","0.9","5","5","5","5","8.5","1","1.4","0.8","3","3","3","3","11.9","1.6","0.7","4","4","4","4.1","2.6","1","3","3","3","3","1.4","0.9","1.3","1.2","2","2","2","2","1.6","1","1.3","1.5","3","3","3","3","3","3","3","3","1.8","1.9","1.7","2","2","2","2","2.2","2.2","1.5","2.1","3","3","3","3","300","300","300","50","1","280","120","Very good","3","3","3","3","7","5","2","2","3","1","1","1","11",NA,"11",NA,"6","1","-99","-99","1","0","0","0","0","0","0","0","0","0","0",NA,"1","1","3","1","2","2","39","5","49","13","23","-99","33","-99",NA,NA,"1","0","1","0","1","0","0",NA,"25","Male","-99","1","1","4","2","1","3","1","0","3","2","2","1","0","1","1","0","0","1","0","0","0","1","1","0","RobertWalltys@yahoo.com","1",NA,28.3,1975,46,"Elm Creek","Not Hispanic","White","NH-White","In a union","College","40-49","More than half","More than half","More than half","More than half","Same","Same","No",39,3,1,0,"first_entry"
"2021-02-23 10:25:04","2021-02-23 10:39:49","0","173.174.172.179","100","885","1","2021-02-23 10:39:49","R_2BfwUexybXg8wbe",NA,NA,NA,NA,"29.5583953857421875","-98.743499755859375","anonymous","EN","1",NA,"2","8","1.3","1.3","1.3","4","4","4","4",NA,NA,NA,NA,"3","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","1.5","1.6","1.1","2.6","3","3","3","3",NA,NA,NA,NA,"3","3","3","3","3","3","4","-99","1.3","1.5","1.6",NA,"3","3","3",NA,NA,NA,NA,"3","3","3","3","60","80","70","70","2","70","80","Good","-99","-99","-99","-99","3","1","2","2","1","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","1","2","40","18","40","15","28","1","37","1",NA,NA,"0","1","0","1","0","0","0",NA,"7","Male","-99","1","1","4","2","1","4","1","1","5","3","4","1","1","0","0","0","0","0","0","0","1","0","0","0","AveryDillonadm@yahoo.com","1",NA,14.8,1993,28,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","College","20-29",NA,NA,NA,NA,"Same","Same","Yes",40,4,1,1,"first_entry"
"2021-02-23 10:25:18","2021-02-23 10:41:54","0","99.191.229.142","100","995","1","2021-02-23 10:41:54","R_1dAYmUwuejeAs6o",NA,NA,NA,NA,"29.33099365234375","-98.4965972900390625","anonymous","EN","1",NA,"2","7.9","1.1","-99","3.4","4","4",NA,"4",NA,NA,NA,NA,"4","4","3","4","-99","-99","-99",NA,NA,NA,NA,NA,NA,"3","3","3","1","2.5","-99","2.7","0.9","3",NA,"3","3",NA,NA,NA,NA,"4","4","4","4","4","4","4","-99","2.8","2.5","-99",NA,"3","3",NA,NA,NA,NA,NA,"4","4","4","3","55","86","70","90","3","150","120","Good","2","3","3","4","3","7","2","1","0","-99","-99","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"4","7","4","-99","1","-99","-99","-99","-99","-99","-99","-99","-99","-99","3","-99","1","0","0","1","0","0","0",NA,"10","Female","-99","1","5","4","1","2","4","1","1","5","4","4","1","0","1","1","0","0","0","0","0","1","0","0","0","HesterMichaelzcf@yahoo.com","1",NA,16.6,1990,31,"Jefferson Heights","Not Hispanic","NHPI","NH-NHPI","Single","College","30-39","Several days","More than half","More than half","Nearly every day","Same","Worse","Yes",-99,4,1,1,"first_entry"
"2021-02-23 10:07:14","2021-02-23 10:47:19","0","67.10.139.127","100","2404","1","2021-02-23 10:47:20","R_5i058w2DLCMwh2N",NA,NA,NA,NA,"29.418701171875","-98.688201904296875","anonymous","EN","1",NA,"2","11.7","0.3","1.1","0.9","5","5","5","5","12.3","0.2","0.5","1.4","3","2","3","2","-99","-99","-99",NA,NA,NA,NA,NA,NA,"3","4","4","1","0.9","1.9","-99","-99","2","3",NA,NA,"0.6",NA,NA,NA,"3","4","2","3","4","2","3","0.9","0.2","0.2","-99","2","2","3",NA,"0.7","1.6","1.4",NA,"3","4","2","4","50","40","20","15","1","150","15","Good","3","2","4","3","2","3","-99","3","1","2","2","0",NA,NA,NA,NA,"1","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","7","4","2","2","-99","1","2","-99","-99","34","-99","-99","-99",NA,"-99","0","0","1","0","0","0","0",NA,"15","Male","-99","2","2","5","6","2","2","0","0","2","2","3","0","0","1","0","0","0","0","0","0","1","0","0","0","GerardCisnerosau@yahoo.com","1",NA,40.1,1985,36,"Jefferson Heights","Hispanic","Black","Hispanic","Not in a union","College","30-39","More than half","Several days","Nearly every day","More than half",NA,"Better","No",1,2,0,0,"first_entry"
"2021-02-23 10:38:05","2021-02-23 10:47:53","0","66.25.169.235","100","588","1","2021-02-23 10:47:54","R_2f9yeEcujM6IWp5",NA,NA,NA,NA,"29.418701171875","-98.688201904296875","anonymous","EN","1",NA,"2","7.9","2.8","3","2.7","5","4","5","5","9.9",NA,"1.6","3.9","5","5","5","5","8","1.1","7","4","4","4","8.9","3.3","7.8","5","4","4","3","6.8","8.6","0.7","10.8","2","2","2","2","5.6","4.9","1.6","11.2","3","4","4","4","4","4","4","1.9","3.9","1.6","3","2","2","2","2","1.6","2","2.4","2.8","4","3","4","4","40","70","80","100","1","100","150","Very good","2","1","2","2","10","10","2","2","20","2","2","10",NA,NA,NA,NA,"20","-99","-99","-99","1","0","0","0","0","0","0","0","0","0","0",NA,"4","4","4","1","2","2","40","-99","40","-99","17","-99","40","-99","3","3","1","1","1","1","1","0","0",NA,"20","Male","-99","1","1","4","2","1","4","1","1","3","2","4","1","1","1","1","1","0","1","1","1","1","1","1","0","cassandravpk50@gmail.com","1",NA,9.8,1980,41,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","College","40-49","Several days","Not at all","Several days","Several days","Same","Same","No",40,4,1,1,"first_entry"
"2021-02-23 09:49:07","2021-02-23 10:48:14","0","24.160.139.200","100","3546","1","2021-02-23 10:48:14","R_9nwG9i7IzMbGNY5",NA,NA,NA,NA,"29.5941925048828125","-98.45909881591796875","anonymous","EN","1",NA,"2","10","2","2","2","5","4","4","4","11",NA,NA,NA,"5","5","5","5","2","2","2","4","4","4","3","3","2.2","5","5","5","3","1","2","1","3","2","2","2","2","4.1","5.2","3.2","7.9","5","5","5","5","5","5","5","2.3","2.2","2.4","1.1","2","2","2","2","3.8","5.3","3.2","2.7","5","5","5","5","180","200","30","40","2","1500","500","Excellent","2","2","3","3","2","5","2","2","5","2","2","1",NA,NA,NA,NA,"2","3","-99","-99","1","0","0","0","0","0","0","0","0","0","0",NA,"1","1","3","1","2","2","53","40","44","30","29","-99","40","-99",NA,NA,"0","1","0","0","1","0","0",NA,"11","Male","-99","1","1","7","2","1","5","1","1","6","3","6","1","0","0","0","0","0","0","1","0","0","0","0","0","christeneyts99@gmail.com","1",NA,59.1,1989,32,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","Graduate","30-39","Several days","Several days","More than half","More than half","Same","Same","No",53,5,1,1,"first_entry"
"2021-02-23 10:43:23","2021-02-23 10:51:34","0","71.136.249.82","100","490","1","2021-02-23 10:51:34","R_3HztgoNGfm8s4FS",NA,NA,NA,NA,"29.4058990478515625","-98.5077972412109375","anonymous","EN","1",NA,"2","11.6","3","2.4","1.3","4","4","4","4",NA,NA,NA,NA,"4","4","4","4","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","1.9","1.9","0.3","2.1","3","3","3","3",NA,NA,NA,NA,"4","4","4","4","4","4","4","0.3","0.9","1.1","-99","3","3","3",NA,NA,NA,NA,NA,"4","4","4","4","200","250","100","150","1","100","80","Very good","1","1","1","1","0","0","2","2","0","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","4","1","2","2","40","39","32","36","14","1","8","1",NA,NA,"0","0","1","0","0","0","0",NA,"18","Female","-99","1","1","4","2","1","6","1","2","7","3","9","0","0","0","0","0","1","1","0","0","1","0","0","0","ellisecgc76@gmail.com","1",NA,8.2,1982,39,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","College","30-39","Not at all","Not at all","Not at all","Not at all","Same","Same","No",40,6,1,2,"first_entry"
"2021-02-23 10:40:35","2021-02-23 10:56:03","0","173.174.172.179","100","928","1","2021-02-23 10:56:03","R_1H5m54gTsRipQCk",NA,NA,NA,NA,"29.5583953857421875","-98.743499755859375","anonymous","EN","1",NA,"2","8","1.4","1.2","1.1","5","5","5","5","8.3","1.8","1.9","1.8","3","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","1.3","1.4","1.4","2.1","2","2","2","2","2.1","1.5","1.6","3.6","4","4","3","3","3","3","4","-99","1.2","1.4","1.3",NA,"3","3","3",NA,NA,NA,NA,"3","3","3","3","60","70","60","70","2","130","80","Good","-99","-99","-99","-99","3","1","2","2","1","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"7","1","3","1","2","2","40","31","40","9","13","1","11","1","3",NA,"0","1","0","1","0","0","0",NA,"7","Male","-99","1","1","4","2","1","4","1","1","4","2","4","1","0","0","0","0","0","0","0","0","1","0","0","0","AinsleyHarrisonpnb@yahoo.com","1",NA,15.5,1993,28,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","College","20-29",NA,NA,NA,NA,"Same","Same","No",40,4,1,1,"first_entry"
"2021-02-23 10:21:45","2021-02-23 10:57:06","0","73.189.40.134","100","2121","1","2021-02-23 10:57:07","R_2SeNlWNFXfePK8x",NA,NA,NA,NA,"37.341705322265625","-121.9752960205078125","anonymous","EN","1",NA,"2","7.3","1","1","1","5","5","5","5","9","1.5","1.5","1.4","4","4","3","4","2.6","1.4","0.9","4","4","4","3.9","1.3","0.8","4","4","3","3","2.1","2","0.6","1","2","2","2","2","2.6","1.8","0.8","1.5","4","3","4","3","4","3","4","1.5","1","0.8","0.9","2","2","2","2","1.9","1.3","1.3","0.5","4","3","4","4","110","88","180","220","2","150","90","Very good","3","3","2","3","5","4","3","2","2","1","1","1","1",NA,"1",NA,"-99","-99","-99","-99","1","0","0","0","0","0","0","0","0","0","0",NA,"4","4","3","1","1","1","-99","-99","-99","-99","-99","-99","-99","-99","3","2","0","1","0","1","0","0","0",NA,"23","Male","-99","2","1","4","2","1","5","1","2","4","3","6","1","1","0","0","0","0","1","1","0","0","0","0","0","RosalieOnealsey@yahoo.com","1",NA,35.4,1977,44,"Jefferson Heights","Hispanic","White","Hispanic","In a union","College","40-49","More than half","More than half","Several days","More than half","Better","Same","Yes",-99,5,1,2,"first_entry"
"2021-02-23 10:33:08","2021-02-23 10:59:32","0","76.103.148.76","100","1584","1","2021-02-23 10:59:33","R_2zisHq5gq2iQWYf",NA,NA,NA,NA,"37.8567047119140625","-122.0218048095703125","anonymous","EN","1",NA,"1","9.8","1.2","1.3","1.4","5","5","5","5","10.2","2.1","0.6","0.9","3","3","3","3","1.7","0.5","0.8","4","4","4","9.1","1.2","0.9","3","3","3","3","2","1.2","2.3","3.4","2","2","2","2","1.7","1.8","1.6","2.3","3","3","3","3","3","3","3","1.7","1.6","1.5","0.9","2","2","2","2","3","2.1","1.9","2.3","3","3","3","3","300","200","100","120","1","200","100","Very good","3","2","2","2","3","7","2","2","7","2","1","1",NA,NA,"11",NA,"7","2","-99","-99","1","0","0","0","0","0","0","0","0","0","0",NA,"1","1","3","1","2","2","46","9","41","13","23","-99","31","1",NA,NA,"1","0","1","1","0","0","0",NA,"26","Other","-99","2","1","4","2","1","3","1","0","5","3","4","1","0","1","0","0","0","0","0","1","1","0","0","0","ReaganJoycewds@yahoo.com","1",NA,26.4,1974,47,"Elm Creek","Hispanic","White","Hispanic","In a union","College","40-49","More than half","Several days","Several days","Several days","Same","Same","No",46,3,1,0,"first_entry"
"2021-02-23 10:52:05","2021-02-23 11:00:22","0","71.136.249.82","100","496","1","2021-02-23 11:00:22","R_1f2XTuKPimtNLiY",NA,NA,NA,NA,"29.4058990478515625","-98.5077972412109375","anonymous","EN","1",NA,"2","10.1","1.3","2","2.3","4","4","4","4",NA,NA,NA,NA,"4","4","4","4","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","3","2.1","0.5","1.7","3","3","3","3",NA,NA,NA,NA,"4","4","4","4","4","4","4","0.6","1.4","1","1.3","3","3","3","3",NA,NA,NA,NA,"5","5","5","5","200","240","100","130","1","300","150","Very good","1","1","1","1","0","0","2","2","0","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","1","0","0","0","0","0","0","0","0","0","0",NA,"1","1","3","1","2","2","40","22","35","21","6","-99","18","-99",NA,NA,"0","0","0","0","1","0","0",NA,"16","Male","-99","1","1","2","2","1","5","1","2","6","3","8","1","0","0","0","0","0","0","0","0","1","0","0","0","venniedso28@gmail.com","1",NA,8.3,1984,37,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","High School","30-39","Not at all","Not at all","Not at all","Not at all","Same","Same","No",40,5,1,2,"first_entry"
"2021-02-23 09:04:59","2021-02-23 11:01:59","0","98.115.166.156","100","7020","1","2021-02-23 11:01:59","R_2dnk8maUPCyWMNn",NA,NA,NA,NA,"39.587005615234375","-75.61119842529296875","anonymous","EN","1",NA,"1","8","2.3","3.8","1.4","5","5","5","4","10.1","4.1","1.1",NA,"4","3","3","3","6.1","2.6","0.8","4","4","4","3.5","1.6","0","2","2","1","3","0.8","2.2","0.7","1.4","2","2","2","2","1.6","1.7","1.9","3","4","4","4","4","4","4","4","0.9","0.8","0.7","0.7","2","2","3","3","1.2","1","0.9","1","4","4","3","3","110","160","145","125","1","300","180","Very good","1","1","2","1","2","3","2","2","3","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","4","2","1","1","40","5","39","59","40","0","50","0",NA,NA,"1","1","0","1","0","0","0",NA,"24","Male","-99","1","1","6","2","1","5","3","0","5","3","8","1","0","0","0","0","1","0","0","0","0","1","0","0","IndiaGordonfad@yahoo.com","1",NA,117,1976,45,"Elm Creek","Not Hispanic","White","NH-White","In a union","College","40-49","Not at all","Not at all","Several days","Not at all","Same","Same","Yes",40,5,3,0,"first_entry"
"2021-02-23 10:42:55","2021-02-23 11:01:59","0","99.191.229.142","100","1143","1","2021-02-23 11:01:59","R_6RMEe9kI32zbXG1",NA,NA,NA,NA,"29.33099365234375","-98.4965972900390625","anonymous","EN","1",NA,"2","8.7","1.5","2.2","0.5","5","4","4","5","10.2",NA,NA,"1.4","3","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"3","3","3","3","-99","-99","-99","5.2",NA,NA,NA,"3",NA,NA,NA,NA,"3","3","3","3","3","3","4","-99","0.4","1","-99",NA,"3","3",NA,NA,NA,NA,NA,"3","3","4","3","60","90","75","95","3","150","100","Very good","3","3","2","3","3","5","2","2","0","-99","-99","1",NA,NA,NA,NA,"-99","-99","-99","2","1","0","0","0","0","0","0","0","0","0","0",NA,"3","7","4","-99","2","-99","-99","-99","-99","-99","-99","-99","-99","-99","3","3","1","0","1","1","1","0","0",NA,"11","Male","-99","2","1","4","1","1","5","0","2","6","4","13","0","1","1","0","0","1","0","0","0","1","0","0","1","StaciePollardduo@yahoo.com","1",NA,19,1989,32,"Jefferson Heights","Hispanic","White","Hispanic","Single","College","30-39","More than half","More than half","Several days","More than half","Same","Same","No",-99,5,0,2,"first_entry"
"2021-02-23 10:41:31","2021-02-23 11:08:31","0","72.15.125.140","100","1620","1","2021-02-23 11:08:32","R_1iqwceHLIs7ZAqS",NA,NA,NA,NA,"32.54840087890625","-85.46820068359375","anonymous","EN","1",NA,"1","8","1.7","0.6","1","5","5","4","5","10.6","2.4",NA,"1.8","3","1","1","3","9.6","1.3","1","4","4","4","6.6","0.6","0","1","3","3","3","3.5","1.9","3.9","0.6","2","2","2","2","2","0.4","3.1","0.6","2","5","4","4","5","5","3","0.3","2.1","1.6","0.9","2","2","2","2","3.4","3.3","2.9","1.2","3","2","3","1","52","80","100","120","2","300","130","Good","2","1","2","1","5","6","3","2","6","1","1","0","7",NA,"7",NA,"14","2","0","-99","0","0","0","0","0","0","1","0","0","0","0",NA,"1","1","3","1","2","2","41","13","32","9","22","0","29","0",NA,NA,"0","1","0","0","1","0","0",NA,"33","Male","-99","1","1","4","3","2","4","2","1","5","3","5","0","0","0","1","1","0","0","1","0","0","0","0","0","NinaRichvpx@aol.com","1",NA,27,1967,54,"Elm Creek","Not Hispanic","White","NH-White","In a union","College","50-59","Several days","Not at all","Several days","Not at all","Better","Same","No",41,4,2,1,"first_entry"
"2021-02-23 10:58:03","2021-02-23 11:10:38","0","24.160.139.200","100","754","1","2021-02-23 11:10:38","R_3rVwajMXESn4wop",NA,NA,NA,NA,"29.5941925048828125","-98.45909881591796875","anonymous","EN","1",NA,"2","8.1","1.2","1.4","1.3","5","5","5","5","8.1","1.8","1.6","1.6","3","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","1.7","1.5","1.1","1.9","2","2","2","2","2","1.9","1.9","3.1","3","3","3","3","3","3","3","-99","1.3","1.2","1.3",NA,"2","2","2",NA,"2.2","2.1","2.2","3","3","3","3","70","90","70","80","2","150","60","Good","-99","-99","-99","-99","3","1","2","2","1","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","2","2","40","17","40","6","13","1","15","1",NA,NA,"0","1","0","1","0","0","0",NA,"6","Male","-99","1","1","4","2","1","4","1","0","4","2","3","1","0","0","0","0","0","0","0","0","1","0","0","0","SylvesterPadillavnh@yahoo.com","1",NA,12.6,1994,27,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","College","20-29",NA,NA,NA,NA,"Same","Same","No",40,4,1,0,"first_entry"
"2021-02-23 10:18:13","2021-02-23 11:10:57","0","47.157.255.172","100","3164","1","2021-02-23 11:10:58","R_1H8ELtVrPMPh46K",NA,NA,NA,NA,"33.72149658203125","-118.0509033203125","anonymous","EN","1",NA,"1","7.7","5.4","6.6","3.6","5","4","4","4","5.9",NA,NA,NA,"5","3","2","3","7.3","4.6","2","4","3","3","2.6",NA,NA,"3","3","3","3","4.5","13.5","9.8","7.5","2","2","2","2","5.4","5.2","6","6.7","3","2","4","3","2","4","2","2.8","2.2","3.2","3.9","2","2","2","2","3.6","4.3","7.1","7.9","3","2","1","4","100","100","300","200","2","200","500","Very good","1","1","3","3","5","2","3","2","3","1","2","1","13",NA,NA,NA,"5","1","1","1","0","0","0","0","1","0","0","0","0","0","0",NA,"3","5","3","1","1","1","21","60","31","80","11","1","11","1","2",NA,"1","0","0","0","0","0","0",NA,"19","Male","-99","1","1","3","1","1","3","1","1","3","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","MarshallCarterbre@yahoo.com","1",NA,52.7,1981,40,"Elm Creek","Not Hispanic","White","NH-White","Single","High School","40-49","Not at all","Not at all","More than half","More than half","Better","Same","Yes",21,3,1,1,"first_entry"
"2021-02-23 10:59:03","2021-02-23 11:11:23","0","73.189.40.134","100","740","1","2021-02-23 11:11:23","R_21uIInyA1ZbBmNr",NA,NA,NA,NA,"37.341705322265625","-121.9752960205078125","anonymous","EN","1",NA,"1","7.7","1.7","1.3","1.3","5","5","5","5","7.1","0.9","1.1","1.4","4","3","4","4","2.7","2.1","1.3","4","4","4","3","1.5","1.6","4","3","4","3","2.8","2.4","2.4","1.5","2","2","2","2","2.7","1.9","2","1.9","4","4","3","4","4","3","2","2.3","2.1","1.9","2.1","2","2","2","2","1.4","1.7","1.6","1.8","4","4","3","4","100","88","180","260","2","200","88","Fair","3","3","3","1","4","4","2","2","4","1","1","1","1",NA,"1",NA,"-99","-99","-99","-99","1","0","0","0","0","0","0","0","0","0","0",NA,"1","1","3","1","1","1","35","36","41","39","22","2","22","2",NA,NA,"1","0","1","0","0","0","0",NA,"24","Male","-99","2","1","4","2","1","5","1","1","4","3","7","1","0","1","0","0","0","1","1","0","0","0","0","0","IdaBergowf@yahoo.com","1",NA,12.3,1976,45,"Elm Creek","Hispanic","White","Hispanic","In a union","College","40-49","More than half","More than half","More than half","Not at all","Same","Same","Yes",35,5,1,1,"first_entry"
"2021-02-23 10:23:20","2021-02-23 11:12:18","0","99.162.244.102","100","2938","1","2021-02-23 11:12:19","R_9Zg5T3MDUmFkUIV",NA,NA,NA,NA,"29.395904541015625","-98.47609710693359375","anonymous","EN","1",NA,"2","6.8","3.4","1","1.7","5","5","5","4","8.1","4.1","1.8",NA,"3","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","2.2","2.3","0.5","0.9","2","2","2","2","3.3","4.3","1.1","1.9","5","5","5","5","5","5","5","1.5","1","1","1","2","2","3","3","2","1","1","1","5","5","3","3","200","100","240","130","1","1000","120","Very good","1","1","1","1","1","2","2","2","3","2","1","1",NA,NA,"1",NA,"3","1","1","1","1","0","0","0","0","0","0","0","0","0","0",NA,"1","1","3","1","2","2","40","0","40","10","40","1","30","2",NA,NA,"1","1","0","0","0","0","0",NA,"22","Male","-99","1","1","6","2","1","4","1","1","3","3","3","0","0","0","0","0","1","1","1","0","1","0","0","0","LorenManningsjw@yahoo.com","1",NA,49,1978,43,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","College","40-49","Not at all","Not at all","Not at all","Not at all","Same","Same","No",40,4,1,1,"first_entry"
